amount,hour_of_day,day_of_week,transaction_count_1h,transaction_count_24h,distance_from_home,distance_from_last_transaction,is_foreign_transaction,is_online_transaction,merchant_category_encoded,card_type_encoded,device_type_encoded,is_fraud
1824.37,8,2,3,19,16.414912779106782,316.92443707303875,1,0,6,1,2,0
1848.21,9,2,2,21,41.25758421347297,490.270861973921,1,0,2,1,3,0
688.21,11,4,1,21,30.343602430218308,218.24581692141155,0,1,4,1,3,0
2934.76,9,2,1,2,84.3765917926614,768.5977453102228,1,0,6,1,3,0
1884.4,22,1,2,26,87.41803060767582,614.1887026021484,1,0,4,1,2,0
2256.5,10,1,1,11,45.02949213462551,915.1590617297192,0,1,4,0,2,0
2749.79,22,5,2,17,88.00431262052638,791.3129775737661,0,1,1,0,1,0
2816.5,22,1,3,11,18.475633304843896,14.219404251790246,0,1,3,1,1,0
2550.02,12,4,2,21,36.59541714699209,14.42056177172879,0,0,2,0,3,0
616.58,11,5,1,23,36.90320266102011,857.1414853114284,1,0,9,1,3,0
1719.43,22,4,1,7,73.8685431930561,113.0345135906874,1,1,9,0,3,0
17.74,20,4,1,1,38.28871942349652,206.51318983741962,0,0,7,0,2,0
535.32,9,1,1,21,54.148995444891334,55.90532314795305,0,0,4,1,0,0
1574.64,19,4,3,19,78.57825315937357,438.56330203568126,1,0,7,1,0,0
2306.51,20,0,2,24,59.73528458718105,930.4055981919336,0,1,0,0,2,0
998.06,13,4,3,5,35.919700823013514,289.8314441192057,0,1,8,0,0,0
1882.21,21,4,2,22,85.92214496110225,467.9815010997791,0,0,2,1,0,0
528.64,16,5,3,18,81.37413143513974,435.320927312158,0,0,6,1,3,0
2759.73,16,5,2,10,50.24535505102708,305.1255853886833,1,0,8,0,3,0
387.99,14,5,2,21,83.24521839541292,977.2549279514354,0,1,0,1,1,0
643.78,21,1,3,27,67.1233332874557,668.4906188798551,0,0,2,0,2,0
45.77,19,2,1,3,28.384142596537952,614.5547787737111,0,0,9,0,2,0
2749.6,17,2,2,13,26.305087284840244,139.99457939720682,1,1,2,1,2,0
1452.77,19,4,3,8,52.39305499239878,435.75108575015787,0,0,6,0,1,0
1560.8,19,3,1,15,27.883785581403497,754.6264322752071,1,1,3,1,3,0
2130.32,17,0,2,1,19.491835936484627,578.6255394031327,1,0,3,0,2,0
716.72,10,3,3,19,92.17230224088487,294.0232486348625,1,0,7,1,2,0
2770.22,12,1,3,20,93.78986691944613,150.65028118036682,0,1,3,1,1,0
876.18,11,4,1,2,26.59392606697325,601.6857687202623,1,0,0,1,3,0
1238.83,22,5,3,13,88.06583411628218,318.7629216413126,1,0,0,0,0,0
339.91,15,0,2,3,37.20282850610608,88.87888777089049,0,1,3,0,1,0
300.67,21,0,2,17,80.75180596903655,59.654307129534565,0,0,8,0,0,0
1473.55,17,5,3,28,11.107124958940073,949.9950631177002,1,1,7,0,0,0
1769.27,20,4,2,26,80.45589226105982,48.75854924588163,0,0,8,1,3,0
412.93,19,0,2,11,45.45237245789696,145.187056910554,0,0,9,0,1,0
1073.81,13,4,2,21,65.2230531811011,708.8987240982738,0,0,1,1,3,0
2575.03,18,5,2,26,37.87132462431041,541.3038387951455,1,0,9,0,3,0
2788.46,22,3,1,17,11.723240726889738,939.6976190862068,1,1,3,0,2,0
973.36,22,4,2,30,18.914578385391746,344.924183925035,0,0,3,1,2,0
321.71,12,1,1,21,38.437270496299725,383.0856674275013,0,0,3,1,0,0
2903.83,12,6,3,14,7.521314458957439,953.5000776094358,1,1,1,0,1,0
969.9,16,1,3,6,92.01048613048525,489.0692493851245,1,1,6,1,2,0
1076.27,21,3,1,10,31.46218310052523,665.1975749083906,1,1,0,0,1,0
2845.22,19,4,1,16,93.19333397293413,29.953983078579437,0,0,1,0,2,0
1908.37,12,0,1,21,69.01519457179924,675.3194025310705,0,1,8,1,1,0
1141.71,21,3,2,28,37.91203105812664,612.3997049179317,0,1,0,1,1,0
872.26,10,0,2,26,72.89796948543254,537.001586274375,0,0,7,1,1,0
727.46,12,4,2,27,97.31093807648483,474.4513568199319,0,1,2,0,3,0
2631.13,15,1,3,19,63.66190280904323,119.9208758143121,1,0,3,0,0,0
1677.31,21,3,3,21,30.195069137183395,380.98497609047774,1,1,9,1,0,0
1789.22,13,0,1,11,61.780357318926285,392.6869987051038,1,1,9,1,3,0
681.55,21,6,2,1,0.5555075207248183,505.9399285642334,1,1,3,1,3,0
1613.07,9,1,2,7,92.70985119323952,95.33715520322895,0,1,1,0,0,0
16.22,17,5,1,9,99.19469595836338,888.1879037680434,1,0,9,1,2,0
1184.43,22,6,3,4,33.51284579251611,340.94989366244823,0,1,0,0,1,0
2221.12,10,3,1,12,45.56441970739248,75.72072473931047,1,1,5,1,0,0
2812.67,18,6,1,28,9.525487781487163,202.64626549285202,1,1,0,1,1,0
1793.57,18,6,1,18,37.36529180373304,620.9001245083208,0,0,0,1,1,0
1977.29,22,0,1,22,34.28421467360858,254.78036322200305,0,0,5,0,3,0
2138.97,14,2,2,29,21.023076243694838,852.4503145445946,0,0,7,1,3,0
1645.91,11,2,3,14,42.96976508016959,116.24885232055516,0,0,5,0,0,0
686.69,14,6,1,30,45.929540874374375,153.94163903111712,1,1,0,0,0,0
2552.22,8,0,1,6,68.18131626217388,844.8932953196974,1,1,0,0,3,0
2008.9,11,4,3,2,12.793460817507707,225.50517313860385,1,0,5,1,0,0
1327.08,8,2,3,11,50.240155487617486,965.1645302192466,0,0,0,1,0,0
434.79,17,1,3,1,6.242143048133453,366.20296161222933,0,1,2,1,2,0
1918.91,12,4,2,3,89.87061426785671,211.4953178407123,0,1,6,1,1,0
2743.02,21,5,1,13,30.77422433332083,787.2543930483737,1,0,8,1,2,0
29.57,10,1,2,17,1.0105843901029865,713.0500564480774,1,1,6,1,1,0
728.65,19,2,1,10,13.670294888371547,291.3685107890593,1,1,3,1,2,0
34550.07,1,6,16,30,4939.443830410948,649.125299662726,1,0,0,1,3,1
1557.98,22,6,1,13,37.0222563084457,62.039414646267275,0,0,7,0,3,0
1208.34,16,6,3,2,56.841733963401644,886.1898839776252,1,0,6,0,0,0
836.61,10,3,2,12,62.823468042650354,671.4030219197937,1,1,3,1,3,0
904.57,11,3,2,22,65.769448488807,556.2898975917287,1,1,1,0,1,0
1334.51,12,0,1,27,84.46660478002003,623.3851959747677,1,0,4,1,3,0
2769.53,8,0,2,2,71.87743900320174,284.3391560279689,1,1,7,0,1,0
134.06,12,3,2,4,99.38315696575285,62.60357048484111,0,0,9,1,2,0
1993.44,15,4,1,26,42.057606760083885,559.5393255541125,1,0,5,0,1,0
852.11,14,4,2,18,90.036921024864,8.46251638846618,1,1,9,0,0,0
2658.0,19,4,3,27,32.714771837244896,713.3095985152486,1,0,8,0,2,0
1119.15,10,1,2,14,24.77689095186445,67.89295924707572,0,0,0,1,2,0
161.12,12,5,3,18,88.1757833585468,90.7868187167783,0,0,5,0,0,0
351.67,12,4,1,18,63.09113142109569,704.9715384692227,1,0,1,0,1,0
1514.76,22,2,1,27,61.9790605668083,439.04247660437466,1,1,2,1,3,0
331.09,8,1,1,8,73.34043532848096,207.4764775865804,0,1,3,0,2,0
34355.12,2,5,19,8,2861.8551773504278,680.6255303522335,1,1,9,1,0,1
2949.15,22,5,2,24,72.33987024111435,442.41567287400596,1,1,3,0,2,0
635.6,11,6,3,2,30.692130848562204,163.31424089808056,1,0,0,0,3,0
1532.87,13,0,1,2,99.50705618273258,850.462942836721,0,1,6,1,0,0
203.33,19,2,1,9,67.1549520428097,164.3234315125597,0,0,4,0,2,0
1990.47,8,0,2,2,61.12392474602105,174.54261642265678,1,0,0,0,2,0
1383.04,21,2,3,20,28.923055201545743,574.8519536911529,1,0,6,1,0,0
5955.98,3,4,15,21,2906.9432344222146,395.3682142823208,1,0,0,0,3,1
2196.29,13,0,2,28,71.54377477797178,517.3398181649317,0,1,8,1,1,0
1339.27,9,4,3,28,98.28200396439283,955.6719481662496,0,0,0,1,3,0
1177.72,19,1,1,30,69.52013430327422,950.5506732604301,1,0,2,1,1,0
785.22,14,3,2,26,98.37680585324634,772.5527020864245,0,1,0,0,3,0
1239.57,18,5,1,2,20.42739885302598,146.33461397049354,0,0,4,0,3,0
2996.64,13,2,2,9,97.05926135242197,143.94129087983998,1,0,4,0,0,0
1434.36,15,6,2,19,49.667704414863664,880.2218194766912,0,0,8,0,2,0
719.0,9,3,1,15,81.97310474716633,851.3626890871654,0,0,1,0,1,0
8.8,13,6,1,2,29.02134060117978,147.85554431327796,1,0,5,0,1,0
2829.56,18,4,3,14,57.22038101349904,706.7714013438818,0,0,9,1,0,0
83.79,16,5,2,23,66.96568039699076,826.0617681054011,0,0,4,0,1,0
1516.22,13,2,2,24,59.675356101149944,824.6235643544447,1,1,8,0,2,0
268.97,14,0,3,21,88.59680266390482,161.26889375543217,0,1,4,1,3,0
1721.17,13,0,3,9,52.130775226651494,511.01512405537875,1,0,9,0,2,0
533.15,15,3,2,29,66.7770775200192,926.9750826473075,1,1,3,1,1,0
1746.96,22,4,1,3,34.58993708738206,912.6740963791457,1,0,9,0,3,0
2168.43,12,1,1,17,87.68293119879078,803.5140160756213,0,1,9,1,0,0
1280.53,9,5,1,6,27.286503030251918,537.0691902801193,0,1,9,0,0,0
7677.5,0,5,9,20,4452.144904071585,83.5126090322017,0,0,2,0,1,1
2706.28,13,3,3,21,74.27781151645031,379.17806313723236,0,1,4,1,2,0
836.37,8,2,2,23,8.686360544229599,518.9668813906782,1,0,4,1,2,0
2197.52,14,2,2,26,14.29515249973533,487.188935686926,0,1,9,1,1,0
33921.96,0,0,9,26,4243.176812861657,834.1405476930896,0,0,8,0,2,1
92.6,20,6,3,24,82.86124342107465,691.0987701891622,0,0,3,1,3,0
1559.29,14,2,2,4,38.07344170750577,326.44372974093403,1,1,5,0,1,0
1147.76,10,0,1,18,25.51624926124517,981.6296661107638,0,0,9,0,2,0
1852.08,10,0,1,9,97.24435041671583,934.4804959344515,0,0,4,1,2,0
748.62,11,6,2,2,46.42194412598361,415.32212961395874,0,0,1,1,1,0
1812.76,10,3,3,6,27.602411080538968,947.4048261657479,1,0,9,1,3,0
240.71,8,4,3,25,63.79316640107915,581.3064788372116,0,0,5,0,2,0
1332.05,17,3,1,2,42.646075205711895,499.03924394190136,0,0,0,1,0,0
177.42,13,0,1,28,71.59393005145215,156.85699760507276,1,0,8,0,1,0
2095.53,17,5,2,18,96.67493611634103,18.374831568186202,0,0,7,1,0,0
2804.97,21,3,1,5,39.19748158763395,718.3807661901327,1,0,5,1,3,0
2331.17,8,5,1,19,90.50495337451275,175.82120641482746,0,0,7,1,3,0
2473.89,10,4,1,26,69.32296214634395,396.9074892674691,1,0,6,0,2,0
1258.46,13,4,1,13,17.373282022905833,833.0658111079222,1,1,0,1,3,0
1015.69,12,2,1,18,25.344643086496333,202.67562957213136,0,1,9,1,3,0
436.82,11,1,1,6,22.423783817390465,237.4394886442125,0,0,7,0,0,0
1607.42,17,6,3,23,25.399586092677296,411.9846761210333,1,0,6,0,2,0
1478.46,18,6,2,23,76.98899911672149,781.7997139335138,1,0,8,0,2,0
2952.64,22,5,1,12,20.179370009007126,501.5454898782815,1,1,2,0,1,0
1247.52,8,0,2,30,77.52254109165398,632.4674008803287,1,0,6,1,2,0
1736.41,16,0,2,9,59.75805387162894,461.707275271088,1,1,8,1,1,0
451.87,20,6,1,7,80.76432998011566,120.06528672827666,1,1,4,1,2,0
2295.04,20,4,2,3,28.178973993181554,181.51429618907733,1,0,1,0,0,0
1256.51,8,5,2,26,91.60552027044113,221.16597756958234,1,0,0,1,2,0
2134.15,8,5,2,23,45.93842225289324,818.0044821289746,1,0,7,0,2,0
856.96,18,4,3,15,27.908835844581446,266.60720182202533,0,1,4,1,2,0
1948.32,9,5,1,22,47.869780168837494,54.08905323569613,0,0,8,1,1,0
1042.88,10,4,3,19,82.11084170877477,486.05465575944515,1,1,7,0,1,0
1144.19,21,1,1,14,95.72050650134699,402.6858407181043,0,1,7,1,0,0
1093.34,19,3,2,27,50.620848330060994,29.023832384285964,1,1,8,1,1,0
440.06,8,2,1,25,81.72098713924588,430.6267088490584,1,1,9,0,0,0
716.46,14,0,1,21,82.38904425820095,338.8101021564428,0,1,3,0,1,0
1491.13,14,5,2,1,95.8524923158221,410.6037608022166,1,0,4,1,0,0
968.92,11,4,2,3,19.958640423293804,896.8727752661232,0,0,2,0,2,0
580.64,15,1,3,21,37.78548944617117,121.60184395566719,1,1,7,0,1,0
718.82,10,4,3,5,68.96546121300477,422.6159011503582,1,1,8,0,1,0
2936.13,15,3,2,4,3.6468231221641334,707.8304764129732,0,1,1,0,0,0
1397.29,16,4,3,19,3.8401899622369062,788.4750782395511,1,0,7,0,1,0
28554.13,1,4,13,26,1482.4625990666827,5.168061166727966,1,1,5,0,1,1
494.67,10,2,1,10,9.268921298437515,604.1997246938807,1,0,3,1,3,0
777.27,17,3,2,28,14.207690554267439,294.7636502682731,0,1,7,1,1,0
179.8,9,5,3,30,53.492933995178596,599.547174021794,0,1,8,0,0,0
1897.12,8,4,1,13,50.970604937338024,289.02659755098034,0,1,3,0,3,0
973.99,22,1,2,20,13.011286169828384,448.64810642627896,1,1,9,0,2,0
2720.93,9,1,2,4,8.354874690528458,989.0681907640858,1,1,9,0,2,0
1226.99,12,5,3,30,31.946677973665636,683.6191793541633,1,1,5,0,2,0
2720.68,16,1,2,4,69.91138744164682,22.37908592396931,0,0,6,1,1,0
2722.58,8,4,1,17,14.760360595638645,247.9343515517003,1,1,7,1,0,0
1851.99,9,0,2,19,35.73548042147395,571.4103336388874,0,1,3,0,2,0
1037.84,19,0,2,26,45.26519599374548,301.23182790354133,1,1,2,1,2,0
2261.44,20,1,2,2,46.63181000968627,164.39785075155498,0,1,7,0,3,0
1785.6,10,2,3,11,45.069961579231624,475.2704124168606,0,0,8,1,3,0
2617.66,20,6,1,3,15.683961208916719,527.4028688571992,0,1,7,1,2,0
1024.99,20,6,3,28,54.046126493083044,745.6729921598046,1,0,5,0,0,0
83.37,13,3,1,29,84.96154774095288,329.538216373788,1,0,6,1,2,0
2839.54,16,5,2,27,57.93547405163761,131.85761347605705,0,1,0,0,3,0
1719.8,12,4,1,18,67.0066581456703,554.4802719779021,0,1,1,0,0,0
2426.14,10,5,1,19,19.601001688737185,396.16303840589615,0,0,3,0,1,0
1269.64,8,2,1,11,20.634043193441464,371.1329192264029,1,1,1,1,0,0
2138.99,20,5,1,30,15.940904636606767,151.1898367150074,0,0,5,0,3,0
2289.87,16,2,3,6,57.71135360301791,254.7302982327826,0,0,0,0,1,0
2806.04,10,5,3,16,68.63425806793249,865.2125936504556,1,0,7,1,3,0
1884.94,17,1,1,11,4.454496405279529,981.0824773048788,0,1,4,1,2,0
1653.66,16,0,2,25,0.07271227447472883,267.3321030204328,1,0,6,0,0,0
343.06,15,4,3,23,37.514412450379616,668.4677045386381,0,0,7,1,0,0
45708.21,0,0,19,21,2395.7769069067044,220.80864582568228,0,0,1,0,1,1
2553.53,21,6,1,18,16.147232951583334,632.8588981720081,0,0,5,1,3,0
1709.98,13,5,1,30,94.51912439394981,313.04200891860876,0,1,6,1,1,0
1865.07,22,2,1,25,21.8290731100791,863.452579860832,1,0,4,1,3,0
330.96,10,5,2,1,63.368306872695136,486.3219759405195,1,0,3,0,3,0
201.26,21,2,3,15,7.470944419375336,234.70919273201264,0,1,4,1,3,0
992.17,17,2,3,5,12.29216415677663,329.79162955897556,0,0,4,1,2,0
2586.75,14,2,1,19,99.7127117463132,601.9942983621308,1,1,4,0,3,0
1254.74,13,1,2,9,2.8934539542167736,149.14054275130474,0,1,2,0,1,0
15.06,13,2,2,29,21.301283392611147,946.7576239988963,0,0,1,0,2,0
2094.55,13,5,1,19,6.0609025411912265,405.0268697735775,0,1,3,0,2,0
614.75,19,2,3,10,73.91442711301077,808.4213840196362,0,1,0,0,0,0
167.71,18,5,1,18,99.72814992723478,24.68012305847489,1,1,7,0,1,0
236.81,22,1,3,28,53.84890993907061,655.7541042626721,0,0,7,1,2,0
445.89,11,6,1,17,58.55835719907001,79.56879199114641,1,0,4,1,0,0
2198.82,10,1,3,22,68.31970766240728,647.4853211274709,0,1,5,0,3,0
1127.76,8,0,3,4,36.45051367929323,52.039494885580794,0,1,4,0,3,0
19789.02,4,1,15,11,4648.578405428733,355.8161253034249,0,0,3,0,2,1
171.73,16,6,3,27,47.44437432974531,20.079848074540664,0,0,8,0,0,0
457.33,17,0,2,5,16.004412664432856,466.633326095677,1,1,4,1,3,0
1313.65,20,5,1,23,74.93524972559543,18.790228645628957,1,1,3,1,0,0
2902.87,11,5,3,23,47.91607145248693,278.7111783344871,0,1,8,1,3,0
1374.71,21,5,2,21,13.460733076254261,384.11621628732905,1,1,1,0,0,0
2965.39,10,4,3,9,53.49242305684626,908.5966464533378,1,0,8,0,1,0
140.33,17,3,3,3,98.69659059993616,529.7040872494514,0,1,8,0,1,0
68.5,14,2,1,1,46.796744362102075,614.0912700388767,1,0,8,0,3,0
2172.01,9,6,3,22,10.791728257826449,180.2307643480302,0,0,5,1,0,0
1607.74,12,5,3,29,17.04000226154253,985.2804557403437,1,0,1,0,1,0
2075.91,22,0,1,2,58.88708567013504,441.21147628537017,1,0,8,1,1,0
2843.04,20,2,2,6,14.129366163821144,185.95309322744203,1,0,3,0,0,0
1844.92,17,0,1,24,84.99148097954456,134.22970726338312,0,1,6,0,0,0
2247.38,8,0,3,14,22.42953763365164,79.70452127829952,0,1,2,1,1,0
2681.21,15,2,2,29,58.84907672756709,940.5494937650213,0,0,9,1,3,0
2522.5,22,2,1,24,29.787139604301316,139.24568480978672,1,1,5,0,0,0
1643.27,20,3,1,10,45.97718659151218,438.4700564912153,1,1,2,1,1,0
1594.1,21,4,3,17,29.105287965421667,446.8281742839485,1,1,1,0,0,0
48172.94,4,2,13,20,1042.4597974339995,347.03318476411135,0,1,1,0,2,1
2128.65,21,4,3,28,16.596514688757946,772.4303371250406,0,0,8,1,3,0
1352.35,8,1,2,6,70.06297242763354,345.8806626515645,1,1,2,0,3,0
789.44,17,3,1,20,69.67226049692889,851.7942213800898,0,1,4,0,2,0
8455.14,4,3,15,2,3109.6914396456177,645.6288876596082,1,1,7,1,3,1
1190.02,11,1,2,10,77.3766631176299,877.9988516410446,0,0,4,0,3,0
2157.56,19,4,3,16,59.17694673968559,754.5059162749865,1,1,0,1,1,0
1518.21,8,1,2,1,79.42651556002612,621.2328503016444,1,1,2,1,2,0
624.6,15,6,2,28,83.00086940530952,62.855364265139826,0,0,5,1,1,0
894.54,18,6,3,1,44.41871612773253,830.1631698512772,0,1,2,1,0,0
2363.85,9,6,3,18,89.41376867070919,465.2679946361261,0,0,8,0,0,0
146.43,12,1,3,30,36.38926870864313,813.3184850725518,0,1,5,1,3,0
1322.18,16,2,1,1,65.4409133893756,674.462661984362,1,0,4,0,0,0
32142.56,1,6,6,23,4958.104229060914,782.8738167406412,1,0,6,1,2,1
2696.23,12,4,3,9,27.960081434243776,226.7433874898346,0,1,3,0,0,0
2553.18,11,3,2,19,26.7221431477742,660.1738843401624,0,1,9,0,1,0
1674.74,18,3,1,26,53.50666620244019,205.5491932540221,1,1,5,0,1,0
2221.03,20,6,3,13,56.45495539868695,206.66541527627535,0,1,6,0,2,0
226.27,17,4,1,25,56.237244117225714,14.88486515131382,0,1,4,1,1,0
26289.06,3,3,6,18,4539.148062670433,143.74570260898201,1,1,8,0,0,1
885.87,11,3,1,4,24.92593225793217,76.45957120649017,1,0,0,0,3,0
898.98,13,4,3,4,49.24814407835496,14.116022117285688,0,1,3,1,2,0
2034.79,18,2,1,12,2.6663904404150673,685.2778559440139,0,1,0,1,1,0
2019.41,18,2,1,16,80.34522999162633,467.7406184232653,0,0,6,0,2,0
1301.49,18,3,3,26,82.22031728554069,944.9405151842211,0,0,2,0,1,0
2414.34,8,0,2,11,39.36263420971827,85.61271102191436,1,1,2,0,0,0
154.63,17,4,3,20,83.1474993342793,320.6758090550569,0,1,7,1,2,0
1577.05,22,0,2,28,57.460804486638274,570.2657534289907,0,0,4,0,2,0
791.1,11,0,3,6,45.80181538293806,288.3197990933969,0,1,4,1,0,0
350.06,10,5,2,6,92.60446534639436,757.0875724631845,1,1,3,0,2,0
2672.3,20,0,2,4,26.07659538834959,121.68939934265943,0,1,2,1,1,0
2718.06,20,0,3,28,44.61734684651334,827.6737353360959,1,0,9,0,3,0
51.22,22,6,3,25,85.29520220695069,901.9519792982372,1,1,9,1,1,0
2674.31,22,1,1,11,89.13417373184058,98.11149438971401,0,0,4,0,3,0
2474.7,19,2,1,10,36.58117939577137,906.3384852703288,1,1,5,1,2,0
1485.43,22,3,1,27,11.85895513768246,519.4494752392116,1,0,7,0,3,0
1491.02,15,0,1,21,73.99761370722103,457.8421829734255,1,1,9,1,3,0
1610.77,11,4,1,13,31.544753220494748,688.028609662049,1,0,6,1,1,0
22949.96,0,2,15,7,4813.685716926472,142.6726073099538,0,0,9,0,2,1
39088.45,3,3,10,18,1193.585707735614,575.6073965360215,1,1,9,0,2,1
2945.29,10,5,3,12,62.540241994719025,309.8665503794992,1,0,4,1,2,0
764.05,18,5,3,25,25.903339672210933,577.8284593040029,0,1,1,0,0,0
43900.86,2,3,18,6,836.9590316578833,487.21358409190066,0,0,4,0,0,1
557.73,18,4,2,9,31.017720960745976,793.6993661235908,0,0,9,0,2,0
1147.85,19,0,2,18,20.022677439145752,563.176057353136,1,1,7,1,3,0
1145.98,19,6,3,29,39.19763620206567,970.05928739962,0,0,9,1,1,0
973.12,17,2,2,8,20.512035722525358,699.8192770343692,1,1,3,1,2,0
2793.87,20,2,2,22,51.95103225687734,779.1119536633984,1,0,3,0,2,0
158.5,20,0,2,29,95.41143146238478,221.20758798683192,1,1,8,0,3,0
1660.93,18,4,1,4,96.37335299352048,437.22230044027765,1,0,3,1,1,0
1243.28,14,2,2,4,22.34088880234617,268.54821300791446,1,0,5,0,2,0
2983.2,18,2,2,19,80.90725875296302,714.9132799756251,1,1,4,1,3,0
1671.32,15,3,1,29,77.79981283208,342.54459804987533,1,0,5,1,1,0
662.27,22,4,3,21,62.236326913467266,631.8567245013816,0,1,9,0,0,0
2173.62,22,2,3,21,83.07139190092707,404.427365753226,0,1,1,0,0,0
2529.42,18,4,1,6,34.0841086936395,322.1466075401104,0,0,9,0,2,0
472.97,22,3,3,19,44.83387357812199,845.5250680804079,0,0,5,1,1,0
580.67,22,0,3,28,53.17694746159772,47.29635447619851,1,0,4,1,1,0
654.98,10,6,3,1,38.11518728314683,333.5866059277942,1,1,1,1,2,0
1800.3,22,2,3,9,91.52865704455014,582.5088373310887,0,1,9,0,0,0
802.84,10,2,3,20,22.209167374537042,643.2070251234725,0,1,7,1,1,0
1270.78,17,4,2,11,64.54370535228315,113.37815242192795,1,0,0,1,3,0
886.44,9,5,2,14,82.45237723735741,31.728815848584226,1,1,6,0,0,0
797.87,22,5,2,17,79.85900185914609,599.7922222346937,1,1,3,0,1,0
568.7,22,5,2,23,48.23821235865092,819.4767319693746,0,1,6,1,0,0
1293.52,18,6,2,27,67.70725150240581,289.50310355896437,0,1,4,0,3,0
2039.89,19,5,1,10,46.42147029591472,565.8036737340659,1,1,6,0,1,0
1360.14,17,4,1,22,0.4767311794249718,671.9936591343923,1,1,0,1,3,0
222.26,8,1,3,26,21.796272574291265,505.1895406847998,0,1,0,1,0,0
1450.08,12,0,2,18,98.3992620569761,599.6987842622348,1,1,7,1,1,0
1991.2,22,4,2,6,22.83771365790972,379.51678579136774,1,1,3,1,0,0
5743.44,1,4,9,23,1220.6572568533188,533.0805224180239,0,1,3,1,0,1
2689.27,18,6,1,9,78.30879983591419,717.7275047469789,1,0,6,0,3,0
1049.98,13,6,3,1,24.651558087871095,360.80349405746205,0,1,9,1,3,0
2964.71,20,2,2,20,1.9936368301740837,233.16264611660986,1,1,8,0,2,0
30010.65,4,4,9,21,817.1374863677839,264.95504182023046,1,1,8,0,2,1
1433.85,22,6,1,24,18.251137312372002,668.9069099638868,1,0,5,0,2,0
30.73,16,1,3,27,83.67297096036297,875.2969901702284,1,0,4,0,0,0
2607.02,21,4,1,24,80.5096092722092,430.4411638341837,1,0,8,0,2,0
2210.02,21,5,2,23,82.74396951542991,54.84143441789324,0,1,0,1,0,0
911.21,16,3,2,2,83.26949521132092,503.85653851690006,0,1,0,0,0,0
123.06,21,5,1,18,45.82828298296471,795.8148137858182,1,0,8,1,2,0
88.61,13,6,3,16,58.5762681093366,201.87438336852102,1,1,4,1,0,0
2044.59,18,3,3,3,75.681120629185,951.9190499626968,0,0,8,0,3,0
1497.36,21,1,3,26,29.41443159925756,499.0684701062689,0,0,1,1,3,0
2831.94,12,0,3,21,40.73896785582271,380.127105159327,0,0,3,1,0,0
2295.27,22,5,1,26,0.7507352042216642,623.9096875010055,1,1,7,1,1,0
2089.44,22,5,3,12,4.300625982251283,718.7770492402753,1,0,1,0,0,0
102.69,13,4,3,18,44.49277757246071,814.1105534718446,0,1,5,1,2,0
1093.66,8,0,2,29,92.17991522262385,864.7469218650289,0,1,8,0,1,0
148.87,11,3,1,17,82.31191940263771,852.6330471041166,1,1,9,1,0,0
1527.69,14,4,2,12,79.5039484261741,314.4411856013063,1,1,3,0,2,0
1060.15,15,1,3,30,96.9632775400027,944.0128987203527,0,0,6,0,0,0
213.0,8,6,3,8,5.011699870263575,825.9947459177682,0,0,3,1,1,0
1846.18,10,3,1,9,30.096840027517125,500.0016891867676,0,0,6,1,1,0
1403.9,17,3,2,15,39.79812867680174,420.29655720821415,0,0,8,1,1,0
1820.99,20,4,3,25,90.72460407199479,770.766208487424,1,1,8,1,1,0
633.64,9,3,3,4,81.37875406128398,488.12925010733153,0,0,0,0,2,0
1595.25,9,1,1,27,95.85061763764037,165.8881973883397,0,1,7,0,3,0
2442.62,22,3,2,8,15.336697627995255,113.52010320765726,0,0,0,1,1,0
2530.61,18,1,1,22,92.83387481806463,329.66781850752824,0,1,4,1,3,0
1522.2,9,4,1,10,94.19530846720333,313.09787651081024,1,1,9,1,0,0
402.94,22,1,3,6,52.6781814045557,592.9669656024962,1,0,7,1,2,0
1816.75,20,4,2,25,87.23925145269162,384.16714251393256,1,1,7,0,2,0
1434.72,16,2,1,23,72.68406629932731,307.7939776581848,0,0,8,1,1,0
1544.31,8,6,3,18,68.8739129341326,860.7973676556402,1,1,4,0,1,0
1309.5,13,3,2,13,90.26973559090669,127.31877118456802,1,1,8,1,0,0
1171.92,17,4,2,15,86.54446828989809,760.5864137025394,1,1,2,1,3,0
2288.7,9,4,1,16,84.96891168392428,618.1720760992874,0,1,8,1,0,0
1763.52,10,3,3,12,49.32641006331128,201.98704417767988,1,1,6,0,3,0
562.65,12,0,3,14,90.16134668484989,533.950519932716,0,0,0,1,1,0
1329.11,18,4,3,2,31.039220785950327,417.1017092521546,0,1,7,1,0,0
2069.77,11,1,3,1,68.14193958928324,738.8775666020438,1,0,4,0,2,0
2334.19,13,6,2,22,89.67297686973238,887.1293875450066,1,1,3,1,0,0
663.51,18,0,1,21,94.65323397360451,903.2879691751164,0,1,4,0,2,0
1834.07,14,1,1,9,4.049789699201978,891.7860413391151,0,0,1,1,0,0
8638.97,4,6,18,23,2188.144923151549,461.7139503200408,0,0,8,1,1,1
1594.51,11,6,1,7,85.65099413692455,980.9263210219636,1,0,7,1,2,0
2530.35,22,5,1,6,98.02318599853392,680.9040366522047,1,1,0,1,3,0
1734.38,14,0,3,2,16.787258609506328,193.80264838380933,1,0,6,1,3,0
2461.33,8,5,3,25,39.70397117987711,403.08939882679397,0,1,7,1,2,0
741.0,10,5,1,18,68.28368628570146,540.4746078142916,0,0,4,0,2,0
1423.19,19,6,1,5,92.6630816796223,794.8899524619807,1,0,4,1,1,0
